,Text,Label
856,"pembe mezarlık şarkısının melodisini telefonuma yüklemek istemiyorum turkcell, beni köyümün yağmurlarında yıkasınlar.",3
857,"2006- dünya kupası, berbat notlar, aşk ve lise, alsancak, ankara, soğuk.. 2007- büyük kameraman, tarih ve siyaset, turkcell, düğün, seçimler",3
858,"burçine msj gelmesiyle hepimz gözgöze gelir ,msj açıldığında turkcell olduğunun görülmesi üzrine bakşlar annda bşka yöne çvrilr",3
859,turkcell devamlı arıyor verelim diye..,3
860,"valla telefonumda çatır çatır görünüyo viber canım :) aradım ve çaldıda, ama sende benim diğer hat yok sanırım ondan :) tcell varmı",3
861,#sondakika turkcell europe türk iş yerleriyle tanınan köln weidengasse'daki esnafa noel jesti yaptı.,3
862,e hemen bildrmem gerek vapurda turkcell bedava gazete dagtyor ama belli gazeteler sabah habertrk gbi digerleri niye yok,3
863,kiev de mcdonalds a gidip 12 mil. gnctrkcll li olarak indirim istiyoruz dedim. ha? dedi.. dit dit diritdit dedim siktir git dedi...,3
864,#bukutudanevar 'da ilk soruya ait hediyeler sahiplerini buldu. tebrikler.,3
865,rumara olayini hala anlayamadim ben :),3
866,"beyni fazla çalışıo ama değişik çalışıyo :) buralarda çok yeni keşfedilesi, hepimiz #ff yapalım ee hayat paylaşınca güzel ;)",3
867,"ne demişler; ""hayat, paylaşınca güzel."" tesekurler cemil bey",3
868,"iphone 4s, turkcell'le türkiye'de -",3
869,yeni yılda daha uygun internet paketleri bekliyoruz turkcelden.,3
870,ben superonline'a gecince yollarsin,3
871,#turkcell #t20 kullanan kimler var ? 1 adım öne çıksanız ?,3
872,i̇ki̇ bin onbi̇r :))),3
873,ay bebegim sana dizi gibi bi ask hikayesi anlatacagum bana turkcell no yolla:),3
874,yaklasik 1 milyon,3
875,dedim ve sonrasın da bu adamlar 155'ten aradılar ve korkulacak birşey olmadığını söylediler. hemen turkcell'i arayıp bilgi aldık ve böyle&gt;&gt;&gt;,3
876,hahahah :)) selocan sunu aklindan cikaramayisina inanamiyorum :)),3
877,birtek dm kutusunu yenıleyemıdeler #turkcell :)),3
878,canim  tebrikler. turkcell bo ilk 10 icindedin sende,3
879,hemde cellim ağzıyla turkcell+cocacola &gt; vodafone+pepsi,3
880,"bu superonline, digiturk ve turkcell in kiyaklari beni bir gun oldurucek. digiturk cum dogum gunu hediyem olarak kore kanali ekle kendine :)",3
881,önceden turkcell süper lig hiç bitmesin diyorduk ama şimdi neredeyse spor toto süper lig başlamasın diye dua edeceğiz,3
882,:   #3kelimeyle2011 ha gitti gidecek :),3
883,o turkcell ya ondan.,3
884,"iphone 4s satışları bugün başladı, turkcell'in fiyatları da belli oldu! - teknogaste",3
885,"4 çeker , zehra da çok şeker. bu mü laf sokma :(",3
886,mi̇y-ankaragücü maçı esnasında turkcell maç skorunun saçma sapan 4 defa göndermiş olduğu fb 1- trabzonspor 0...,3
887,3 bin,3
888,burcak bebisim 1$lik şey  için kredi kartı numarası istiyor direkt turkcell faturaya nakledemiyorum sen duşun :(,3
889,4 mevsimm her koşulda 4 çeker  pirelli   :))))),3
890,rehbere baktim olanlar portin yapmis turkcell kullanicisi olmuslar mavideki calisanlara sordum turkcell kullaniyorlar.,3
891,turkcell'iniz coktu galiba. iyi seneler!!,3
892,$u eskı tahoe ler kadar sevdıgım ba$ka 4 ceker arac yok sanırım,3
893,bunlarda hep sarki soyluyor(turkcell reklami)(m.arda 3 yasinda),3
894,sabah sabah teknoloji ozurlulugum tuttu turkcell time gittim tim kapali kopyalar telefonda hayatim film seridi gibi gecti korkudan.,3
895,turkcell reklaminda oynayan sanatcilarla yolda karsilasirsam kulagindan tutup eve getirecegim,3
896,şöyle söyleyeyim;  'in kucaklama anlayışıyla  'nin kucaklama anlayışı çok farklı.,3
897,bu türksel cocuklarımın anası olsun istiyorum!!!!,3
898,nil karaibrahimgil-gökhan tepe...  hayat paylaşinca güzel  davalik oldu.  via,3
899,bu gece ki mesajımız neymiş ? gece uzun ve hayat paylaşınca güzel!,3
900,turkcell ise vodafone'nin yabancı marka vurgusuna karşıt atakla türk markası imajına vurgu yapmaya çalışıyor,3
901,"inanılmaz! ""hayat paylaşınca güzel"" ücretsiz mms kampanyası boyunca, 20 günde toplam 21 milyon 913 bin mms gönderildi.",3
902,"simdi ise 32 gb 'lik flash bellekler kullaniyoruz, o bile yetmiyor yeri gelince.....",3
903,#pazarlamakonferansi baslayacak mi? sevgili #turkcell,3
904,hahaha :) turkcell iletişim merkezlerinden bahsediyorum :) sadece samsung mu satılıyor :),3
905,turkcell miydin sen,3
906,turkcell girişim günlerinde sizin garip bir kişi olduğunuzu düşündüğüm için üzgünüm. fakat dün gece 02:30 da makalenizi okudm,3
907,1 milyon ?,3
908,müzik yaz 1040 gönder 20tl kazan bunu yapıp kazanan varmı turkcel için gecerli,3
909,"chip i̇şte iphone 4s fiyatları!: iphone 4s avea, turkcell ve vodafone ile türkiye'de satışta... i̇şte tarifeler ve...",3
910,bir range rover daha görürsem üstüne sıçacağım turkcell den mi aldınız lan vodafon mu verdi,3
911,vınnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,3
912,ne yapmış ya bu ?,3
913,bence superonline ile görüş sanki bu sabah bağlanıyorum falan tarzı bir şeyler yazıyordu buralarda... :),3
914,he kardes 4 ceker araban var anladik hee,3
915,bu arada dünkü turkcell anahtarliklarini göstermedim demi haha,3
916,"turkcell yani, şaşırmamak lazım.",3
917,liseli turkcell,3
918,meraba turkcell müş hizmetlernden ariyoruz -meraba -isminiz? -ömürsel -aa gercektenmi ne kadr guzel bi isim -(yok yalandan)ehehe tesekkurler,3
919,mevzu bahis bis olunca mecburen tcell,3
920,neee zo'n turkcell,3
921,#turkcell maltepe plaza yeni yilimizi kutlar =),3
922,mobil ödeme kampanyası çekiliş sonuçları bana çıktı mı ? :) :) :),3
923,[tcell] kapanis: 9.10 - stochasticrsi: 0.69 - hedef alim seviyesi : 8.70 - hedef satis seviyesi: 9.32,3
924,sadece cihaz almak istersek fiyat nedir? internet sitesinde goremedim?,3
925,"o ses türkiye arasına giren kubat'lı turkcell reklamı çekilirken, herkes yılbaşında ne yapacağını düşünüyormuş...",3
926,koton ve mango'nun cekim gücünün yanında turkcell avea ve vodafone halt yemiş.,3
927,iphone 4s turkcell de 16aralik taa2soy1c,3
928,iphone 4s turkcell’de 99 değil 174 liraya geliyor,3
929,bursada yasıyan  kız lar arrasın 0507 696 17 14  turksel,3
930,"""bu kutuda ne var?"" tahmin etmeye hazır mısın? çok yakında sana soracağız, belki de o hediyeyi kazanan sen olacaksın!:)",3
931,i̇şte yeni gta v videosu!  via,3
932,off bızım evde babam vodefone annem avea ben turkcell evde kontor calıcak adam yok hepımız ayrı operotorluyuz :d,3
933,"charlene li: ""kimse kurumsal kimlikle konuşmak istemez. samimiyet ve şeffaflık sosyal medya iletişiminin anahtarıdır."" doğru söze",3
934,"""hayat paylaşınca güzel"" bence twitter'ın sloganı olmalı.böylece malca reklamlardan başımız sevilmemiş* olur.",3
935,bana yurtdışı tarifesi öner! 2012 tahminlerimde faturamın düşecek olmasını tahmin etmeyi istiyorum! ilgi istiyorum.şevkat filan.,3
936,oha aynı mindshare turkcell team :),3
937,"azim, sabır, başarı...",3
938,bu show tv de bokunu cıkarttı sureklı  turkcell'ın reklamını verıyo bıktım sahanı gormekten ozturkcell ozturkcell yeter,3
939,başka turkcell numarası yok ki çevremde :),3
940,trcell trcell merak etme ödemeli nasıl yapıoduk? ayıp ediyosun kardeşim ne demek insanlık öldümü :),3
941,"#hayattansogutanseyler aytaç'ın, turkcell'in 'şahan', bonus card'ın 'kafa' reklamları!",3
942,turkcell superonline mı dha hızlı ttnet mı ?,3
943,selocan demiş ki: i̇lker başbuğ tutuklanırsa kck operasyonları başlar... neden? tepkiyi azaltmak için...,3
944,direk turkcell e yapistir,3
945,nikon d5000 ile bağlan hayata.. 70-300 ile uzakları yakınlaştır.. :),3
946,"müşteri temsilcisi çok önemli. i̇yi maaş verip, çok akıllı insanlar barındırmalı.   ve bir çok şirket....",3
947,"kademe 9,00/9,02.8,20 ye alış giriyoruz.bazıları deli muamelesi yapıyor.8,30 a kadar veriyorlar tahtayı.kapanış 9,00 tcell",3
948,ntv'den başka mesaj atanim yok. artık turkcell'de sadece kontör yüklediğimde mesaj atiyor.,3
949,i phone umdaki teknik arizaya 2 farkli bakis.taxim turkcell:yeniden yukleme yap.olacagida garanti degil.kanyon; verin 2 saatte halledelim,3
950,"beyazin casino esprisi , şahanin tcell reklamına benzemiyomu , makina icindeki adam ..",3
951,mobil imza için beni ararmısınız turkcell... sisteminizde kayıtlıyımdır herhalde... :)),3
952,ulan banada bugün bitek turkcell mesaj attı yaaa,3
953,"i̇şte iphone 4s fiyatları!: iphone 4s avea, turkcell ve vodafone ile türkiye'de satışta... i̇şte tarifeler ve fiyatlar...",3
954,ve  reklamlarla acayip ayar vermiş :d cevaplar nasıl olacak gerçekten çok merak ediyorum :),3
955,"o ses turkcell, hayirlisi:)",3
956,"değerli wolfteam oyuncuları,  turkcell mobil ödeme kampanyası için yapılacak olan servis bakımı nedeniyle, 29...",3
957,"#3kelimeyle2011 enbuyuk ask, sagllk,en cok eglence (:",3
958,bugun superonline musteri hizmetlerindeki butun erkeklerle konustum hepsi canim cigerim kuzu sarmam biber dolmam :*,3
959,"büyük ihtimalle hattımda problem var, mesaj atmayı geçtim seni arayamıyorum bile haberin olsun. yarın bi turkcell'e gidicm yine.",3
960,bu fırsatı kaçırma genç!  via,3
961,türkiyede cep telefon sebekelerden hangisi vodafonela calisiyor? türkcell mi telsimi? onu soruyom :),3
962,burak ozentisi biri yine telefonuma kendini turkcell diye kaydetmis konusuyoruz yani ama kim olduguni hala bilmiyorum :d,3
963,2222'den gelen bilgilendirme mesajına ''kaç para?'' yazarak cevaplayan babama turkcell girişimcilik ödülü vermeli bence.. o.o,3
964,faturalı hat sahiplerine bir şey yok mu?,3
965,"lütfen  yap bi iyilik.. annemin doğumgünü bugün.. aramazsam küser, hattım kapandı ödemedim dersem kızar! yarn ödicem sözzzz ;))",3
966,"charlene li, 2010'da fast company tarafından iş dünyasındaki en etkili 100 isimden birisi olarak gösterildi. #pazarlamakonferansi",3
967,küçük küçük bağışlar büyük umutlar turkcell 1234 vodafone avea 2345'e 'cgd' yaz yolla  diye okulumuza bi tuğlada sen koy :))),3
968,"#bukutudanevar sırada audi a1 var, heyecan dorukta!",3
969,turkcell 4 çeker panpalopp ama ben cekemem artık tripleri,3
970,internet bilgisayar kullanımına hakim iş disiplinine sahip arkadaşlar aranmaktadır    #simdikiaklimla,3
971,"""hayat paylaşınca güzel"" ücretsiz mms kampanyası boyunca, 20 günde toplam 21 milyon 913 bin mms gönderildi :)",3
972,turkcell olaydin sende sen avea ol diye maas veriyolar sanki :d,3
973,superonline internet mi ?,3
974,photo: #türkcell le bağlan hayata! #europe #türkcelleurope #türkei #türkiye #turkey #mobile #pencil (taken...,3
975,"bugün bana turkcell 5 tane, polis ve ydoğuşdan 1 tane mesaj attı. önceden sadece turkcelldi, sevenlerim çoğalıyor lan.",3
976,5 yıldır bekleyip umudumu kestiğim anda gelen hamilelik haberim 2011 in en iyisiydi. vee 2012 de kavuşacağım yavruma bu süperrrrrr,3
977,+turkcel 4 çeker. -meryem çok şeker. -beğenmeyen hürremci̇ deği̇ldi̇r-,3
978,"o değil de, reina senin sortie benim fink atan ve bunu bizimle de paylaşan tiki selin'in check-in gücü, turkcell'in çekim gücünü siker atar.",3
979,oha 4-0 mı :o burak hatrick'mi yaptı ? ordumuz yıkıldı mı ? türkcell süper lig feth mi edildi ? ovv yanaaaay :d,3
980,bu gece turkcell teknoloji'de sabahlayacağım galiba.,3
981,"süreyya ciliv'le 21.02.2011 günü turkcell irketinin beyoğlu ilçesindeki binasında görütüğü, yapılan iletiim",3
982,1.44 mb'lık floppy disk...,3
983,i̇yi akşamlar elimde 3 adet türkcell 250 kontör kazı konuş kartı var son kul.tar geçmiş bunu nasıl değiştirebilirim..,3
984,cantu'nun kocu turkcell reklamlarindaki şahan'a baya benziyo,3
985,ekin 4 ay sonra turkcell oldu seneyede bbm actirir artik :d,3
986,iphone 4s 16gb turkcell kontratsiz fiyati 2150 lira.merak edenler icin.,3
987,baslarindaki supervisorlarinin da tek isi foto cekmek olmamali.,3
988,kim diyor disardayim diye .haala calisiyoruz =) ( turkcell maltepe plus),3
989,ilk telefonumu 2000 seneside aldim.  buyuk bir motorola,3
990,"hazine ve risk yönetimi başkanı murat doğan erden, 250 milyon doların iki ayrı 5 ve 7 yıllık planlarla geri ödeneceğini söylüyor.",3
991,"mobil pazarda kıyasıya rekabet eden turkcell, vodafone ve avea 500 kişinin altındaki yerleşim yerlerini de kapsama...",3
992,kontratli telefonlari geri alip 4s veriyorsaniz hayir demem yani :),3
993,"dünden bugüne: #ttkom kısa vadeli sinyal ""al"" a döndü,#tcell kısa vadeli sinyal ""al"" a döndü",3
994,sen vodofon gibi her anı yaşıyorsun ama ben turkcell gibi seni her yerde çekemem.,3
995,benden size admin kıyaa  türkcell hattı olanlar muzi̇k yazın 1040 yollayın 20/50dk hattınıza yükleyin   y.h,3
996,poi̇nt blank wall hack satilir 10.000 ng veya telefonla 10 tldi̇r. turkcell veya avea mobi̇l ödeme...,3
997,kapatılabiliyor onlar beybi turkcell'in websitesinden. ama explorer'la yapman lazım. sen gmail kullanıyor musun de bana bi,3
998,kafa boslugu tv ideolejisi islamcilik su ayari 61 donemi modernlik vurgu turkcell sanirim butun dersler birbirine girdi hata veriyor artik,3
999,i̇şte insanın şuan yavşamak için can attıkları eski eski eski sevgilisi mesaj atar sen cevap veremezsin çünkü oçun hatta turkcell değildir.,3
1000,turkcell'ın mağaza mudurundende böyle bir cvp gelmesi gayet dogal tabıkı.. =)),3
1001,"bu akşam turkcell beni mesaj yağmuruna tuttu bu arada,o bile üzüldü halime o derece",3
1002,nerde turkcell kurumsal iletisim nerde bmw. bosuna turkiye'nin guvenilir markası degiliz..,3
1003,"nasil ki turkcell'e cevap yazamiyosak, boyle eski sevgililere de yazamamak gibi bi' uygulama olsa, hataya dusmesek, hayat bayram olsa falan.",3
1004,bugün kadının biri turkcell e girip kontür satılıyor mu? dedi. şaka gibi yaa :d,3
1005,bana turkcell de atmıyor :o,3
1006,ayyyyyyyyyyyyyyyyyyyy &lt;3,3
1007,degerli trcell ne yılbaşında ne dogum günümde yoksun kopasım var senden adresimiz var bi hediye seni fakir mi eder,3
1008,aynı anda iki kisi yazdı sanada soruyuumm acıkmıdır turkcell ? :d,3
1009,olay nedir abi kaçırdım ben,3
1010,tusunami deprem kriz,3
1011,i̇nternetten 20 lira para yüklesekte sifre alabilir miyiz ?,3
1012,"ben turkcell kullaniyorsam, niye diger operatorlerden mesaj aliyorum? engelleme imkanim olsa keske",3
1013,"değerli süperonline 2.10 tarihinde hem telefonumu hem hattımı superonline'a geçirdim. bana herhangi bir işlem yapmam gerekmediğini,",3
1014,ben de seni aradım gecenlerde ulasamadım. turkcell no var sende. çalışmaktan gunler geceler karıstı benim cok fena.,3
1015,"bir kere mesaj at, vallahi turkcell benden ödesin parasını... i̇lk önce numarami bilmen gerekiyor yalniz",3
1016,"merhaba, turkcell i̇letişim merkezlerimizden mevcut stok durumuna göre cihazı temin edebilirsiniz. teşekkür ederiz.",3
1017,1995 yilinda panasoni̇c g400 hattim turkcell i̇di̇,3
1018,"o kadar yalnızım ki gelen kutumda ""d's, burberry, lacoste, turkcell, avea..."" yeterli sanırım",3
1019,serdar'la bağlan hayata :)  |aysenur ;)),3
1020,"okuldan 15.15'de çıkıyorum, çıkar çıkmaz turkcell bayiine gidip kontör yükleteceğim, 16.00 gibi atarım mesaj işte :)",3
1021,öğrendim ki konuşma paketi bitince 2222'ye joker yazıp mesaj atınca 5 liraya 60' konuşma kazaniyormussun. turkcell de 25 lira kar demek bu.,3
1022,uzantılı mail adresime gmail hesabımı nasıl bağlayabilirim?,3
1023,senden mesaj beklerken genelde gnçtrkcll atıyor.,3
1024,bugünlerde turkcel beni pek bi seviyor,3
1025,iyy turkcell sertab erener,3
1026,chip galaxy y ve chat türkiye'de!: samsung'un kompakt cebi galaxy y ve qwerty klavyeli cep ch turkcell ava...,3
1027,niye garantisiz ve turkcell siz,3
1028,doğum gününüz kutlu olsun.(i̇nsan birgün daha bekler).turksel öyle bir hata yapmaz olmazsa biz göndeririz relax..,3
1029,"galiba :) sen birde o telefonuna baksan,yazdıklarımla türkcell muhattap olmasa sadece ne güzel olur dimi :)",3
1030,yılbaşı için havalı bir görsel cep mesajı yollamış.. aynı performansı  dini bayramlarda da bekliyoruz..,3
1031,talihsiz seruvenler dizisi pesimi brakmio; trcell disi nolari arayamiorum; sen istedîîn zmn arar misin beklicem 'bieb'y ;),3
1032,turkcell de senden memnun mus bugun konustular bil yani!,3
1033,kesinlikle ! 7 ayri yere ugradim oluorm muzekkere gormk istemiorm.. desemde daa turkcell ve ito bni beklio :(,3
1034,"orda durumlar nasıl sertap? +tecavüze uğradım hakan.ama olsun hayat paylaşınca güzel,lalalalalala .d",3
1035,"""hayat paylaşınca güzel.."" -turkcell-, ""paylashmadan once beqen xdxd"" -bir ergen-",3
1036,turkcell olarak ogrencilere 1 gb internet 1 tl projesi sunsaydiniz belki 3g destegi bulunurdu.,3
1037,bugün avea yarın turkcell :) belli mi olur mesajlasacak birileri bizede mesaj olarak numarasını atar :),3
1038,3 kelime yetmez size,3
1039,icinizdeki genclik atesini sondurmeyin' desem bu size  cok mu gnctrkcll gelir?fikirlerinizi duymak isterim?tekrara dusmek gibi mi geliyor?,3
1040,"""hayat paylaşınca güzel"" derken;ugg'lı,taytlı,dudaklarınızı büzerek poz verdiğiniz,altında can yücelin şiiri olan fotoğrafları kastetmiyoruz",3
1041,turkcell veya vodafone mu?,3
1042,sımdı ozelden msj atıcak ablacm turkcell sana bana oyle yaptı cunku :),3
1043,geçen yıl turkcell elçiler zirvesinde birlikteydik cokta keyifliydi.bu yılda varmısiniz??,3
